employee_id,date,month,quarter,year,is_holiday_season,is_q4,sales,training_hours,performance_score,deals_closed,customer_meetings,department,region,experience_years,base_performance,territory_size,market_potential,competition_level,sales_lag_1,sales_lag_2,sales_lag_3,sales_lag_6,sales_lag_12,sales_rolling_mean_3,sales_rolling_std_3,sales_rolling_max_3,sales_rolling_mean_6,sales_rolling_std_6,sales_rolling_max_6,sales_rolling_mean_12,sales_rolling_std_12,sales_rolling_max_12,month_sin,month_cos,quarter_sin,quarter_cos,time_index,employee_avg_sales,sales_vs_avg,employee_cv,exp_performance,market_territory,training_impact
EMP0060,2024-11-16,11,4,2024,1,1,51969.0931393006,0,67.13714266574931,2,75,North,Region_D,12,0.9105359409652175,429,0.6285003532339102,0.867842923715202,39054.234695203224,31705.827849030826,39091.54771785603,37432.387635844694,35700.98463728192,40909.718561178226,10258.269607425666,51969.0931393006,38737.68808538453,7053.535804596485,51969.0931393006,37244.73502159686,5135.168676370967,51969.0931393006,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,35,32950.27830139098,19018.814837909624,0.1700529258125593,805.6457119889917,269.62665153734747,0.0
EMP0061,2022-01-01,1,1,2022,0,0,58713.052251171204,0,61.046878208124994,8,61,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,58713.052251171204,58713.052251171204,58713.052251171204,58713.052251171204,58713.052251171204,58713.052251171204,3991.5892643807106,58713.052251171204,58713.052251171204,3991.5892643807106,58713.052251171204,58713.052251171204,3991.5892643807106,58713.052251171204,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0,58713.052251171204,0.0,0.06486535930705872,732.5625384974999,536.5919036857291,0.0
EMP0061,2022-01-31,1,1,2022,0,0,64358.01192428125,0,66.06186188155479,3,61,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,58713.052251171204,58713.052251171204,58713.052251171204,58713.052251171204,58713.052251171204,61535.53208772623,3991.5892643807106,64358.01192428125,61535.53208772623,3991.5892643807106,64358.01192428125,61535.53208772623,3991.5892643807106,64358.01192428125,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,1,61535.53208772623,2822.479836555023,0.06486535930705872,792.7423425786575,536.5919036857291,0.0
EMP0061,2022-03-02,3,1,2022,0,0,46251.74142909574,0,76.179564324321,5,74,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,64358.01192428125,58713.052251171204,58713.052251171204,58713.052251171204,58713.052251171204,56440.93520151606,9264.509956101645,64358.01192428125,56440.93520151606,9264.509956101645,64358.01192428125,56440.93520151606,9264.509956101645,64358.01192428125,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,2,56440.93520151606,-10189.193772420324,0.16414231586894268,914.1547718918521,536.5919036857291,0.0
EMP0061,2022-04-01,4,2,2022,0,0,56258.6367734349,0,64.63563645191765,7,36,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,46251.74142909574,64358.01192428125,58713.052251171204,58713.052251171204,58713.052251171204,55622.7967089373,9069.866440688174,64358.01192428125,56395.360594495774,7564.989843374405,64358.01192428125,56395.360594495774,7564.989843374405,64358.01192428125,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,3,56395.360594495774,-136.72382106087753,0.13413968141966842,775.6276374230117,536.5919036857291,0.0
EMP0061,2022-05-01,5,2,2022,0,0,61648.269983290666,0,58.577495682683086,8,90,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,56258.6367734349,46251.74142909574,64358.01192428125,58713.052251171204,58713.052251171204,54719.54939527377,7812.801376474773,61648.269983290666,57445.942472254756,6959.914863498428,64358.01192428125,57445.942472254756,6959.914863498428,64358.01192428125,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,4,57445.942472254756,4202.32751103591,0.1211537910283018,702.929948192197,536.5919036857291,0.0
EMP0061,2022-05-31,5,2,2022,0,0,44004.64435601288,0,75.63141182144335,2,89,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,61648.269983290666,56258.6367734349,46251.74142909574,58713.052251171204,58713.052251171204,53970.51703757948,9041.625974518722,61648.269983290666,55205.72611954777,8298.418389508424,64358.01192428125,55205.72611954777,8298.418389508424,64358.01192428125,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,5,55205.72611954777,-11201.081763534887,0.15031535055236855,907.5769418573202,536.5919036857291,0.0
EMP0061,2022-06-30,6,2,2022,0,0,41321.046129738716,39,66.35516663375685,4,42,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,44004.64435601288,61648.269983290666,56258.6367734349,58713.052251171204,58713.052251171204,48991.320156347414,11043.061579622497,61648.269983290666,52307.05843264236,9740.514303750451,64358.01192428125,53222.20040671791,9215.588762904783,64358.01192428125,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,6,53222.20040671791,-11901.154276979192,0.17314984240860454,796.2619996050822,536.5919036857291,25.878514987165172
EMP0061,2022-07-30,7,3,2022,0,0,56882.23104429109,0,69.08947232574275,6,54,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,41321.046129738716,44004.64435601288,61648.269983290666,64358.01192428125,58713.052251171204,47402.64051001423,8318.497603725038,56882.23104429109,51061.094952643994,8255.667979220518,61648.269983290666,53679.70423641455,8629.548934713786,64358.01192428125,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,7,53679.70423641455,3202.5268078765366,0.16075699932527882,829.073667908913,536.5919036857291,0.0
EMP0061,2022-08-29,8,3,2022,0,0,49017.3754283511,0,73.10046395330939,6,59,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,56882.23104429109,41321.046129738716,44004.64435601288,46251.74142909574,58713.052251171204,49073.5508674603,7780.744549604012,56882.23104429109,51522.03395251989,8006.901879322681,61648.269983290666,53161.66770218528,8220.445980706209,64358.01192428125,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,8,53161.66770218528,-4144.29227383418,0.15462816927767345,877.2055674397127,536.5919036857291,0.0
EMP0061,2022-09-28,9,3,2022,0,0,43309.94128850314,0,61.179491100540965,3,41,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,49017.3754283511,56882.23104429109,41321.046129738716,56258.6367734349,58713.052251171204,49736.51592038178,6814.663204386941,56882.23104429109,49363.918038364594,8217.185191672648,61648.269983290666,52176.49506081707,8353.021535619504,64358.01192428125,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,9,52176.49506081707,-8866.553772313928,0.16008858849746208,734.1538932064916,536.5919036857291,0.0
EMP0061,2022-10-28,10,4,2022,0,1,42678.84124111374,0,68.26693360286056,7,32,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,43309.94128850314,49017.3754283511,56882.23104429109,61648.269983290666,58713.052251171204,45002.05265265599,3491.6592849554563,49017.3754283511,46202.346581335114,5855.295158779496,56882.23104429109,51313.071986298586,8425.92222601131,64358.01192428125,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,10,51313.071986298586,-8634.230745184846,0.1642029544695093,819.2032032343268,536.5919036857291,0.0
EMP0061,2022-11-27,11,4,2022,1,1,63611.432968388064,0,75.34074915655957,4,75,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,42678.84124111374,43309.94128850314,49017.3754283511,44004.64435601288,58713.052251171204,49866.738499334984,11907.436388793669,63611.432968388064,49470.144683397644,9006.639485710062,63611.432968388064,52337.93540147271,8783.285760189097,64358.01192428125,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,11,52337.93540147271,11273.497566915357,0.1678155219019215,904.0889898787148,536.5919036857291,0.0
EMP0061,2022-12-27,12,4,2022,1,1,82123.51960215325,12,61.12256655269352,12,56,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,63611.432968388064,42678.84124111374,43309.94128850314,41321.046129738716,58713.052251171204,62804.59793721835,19734.713066753895,82123.51960215325,56270.55692880006,15019.715178596527,82123.51960215325,54288.80768072121,12245.501124627488,82123.51960215325,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,12,54629.13418614044,27494.385416012803,0.21578224108162677,733.4707986323223,536.5919036857291,7.334707986323223
EMP0061,2023-01-26,1,1,2023,0,0,61818.07017701488,0,71.18518734998989,10,24,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,82123.51960215325,63611.432968388064,42678.84124111374,56882.23104429109,64358.01192428125,69184.34091585207,11241.476608186043,82123.51960215325,57093.196784254025,15194.07489948423,82123.51960215325,54077.14586844901,12076.417991998283,82123.51960215325,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,13,55142.629614060046,6675.440562954835,0.20832073242339347,854.2222481998787,536.5919036857291,0.0
EMP0061,2023-02-25,2,1,2023,0,0,50797.45473110537,0,68.30087595600254,1,46,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,61818.07017701488,82123.51960215325,63611.432968388064,49017.3754283511,46251.74142909574,64913.01483675783,15890.707879494505,82123.51960215325,57389.8766680464,15021.244448861939,82123.51960215325,54455.95531028315,11878.307374408905,82123.51960215325,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,14,54852.95128852974,-4055.496557424369,0.20283678969561592,819.6105114720306,536.5919036857291,0.0
EMP0061,2023-03-27,3,1,2023,0,0,47887.405400682284,0,68.87773180029971,3,47,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,50797.45473110537,61818.07017701488,82123.51960215325,43309.94128850314,56258.6367734349,53500.97676960084,7348.3078893790935,61818.07017701488,58152.78735340959,14260.077893014795,82123.51960215325,53758.35269588709,12007.923298829466,82123.51960215325,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,15,54417.604670539265,-6530.199269856981,0.20010186147313308,826.5327816035965,536.5919036857291,0.0
EMP0061,2023-04-26,4,2,2023,0,0,52804.68973978028,0,71.96298022503028,4,84,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,47887.405400682284,50797.45473110537,61818.07017701488,42678.84124111374,61648.269983290666,50496.516623855976,2472.4166570746415,52804.68973978028,59840.428769854014,12560.409595788879,82123.51960215325,53021.38767559457,11748.244396483055,82123.51960215325,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,16,54322.72732167109,-1518.037581890807,0.194219721128691,863.5557627003634,536.5919036857291,0.0
EMP0061,2023-05-26,5,2,2023,0,0,46156.237360235704,0,61.277067415233454,6,37,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,52804.68973978028,47887.405400682284,50797.45473110537,63611.432968388064,44004.64435601288,48949.444166899426,3449.119382752404,52804.68973978028,56931.22950182862,13498.706794750084,82123.51960215325,53200.68709261314,11613.771448290418,82123.51960215325,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,17,53869.033434924684,-7712.79607468898,0.1933382151416859,735.3248089828014,536.5919036857291,0.0
EMP0061,2023-06-25,6,2,2023,0,0,62875.40106959924,33,61.81450231318139,5,90,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,46156.237360235704,52804.68973978028,47887.405400682284,82123.51960215325,41321.046129738716,53945.44272320508,8417.754855780653,62875.40106959924,53723.20974640296,7071.191926035257,62875.40106959924,54996.88333760152,11271.181794566923,82123.51960215325,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,18,54343.05278411808,8532.34828548116,0.190093178130928,741.7740277581768,536.5919036857291,20.39878576334986
EMP0061,2023-07-25,7,3,2023,0,0,59084.31927600382,0,69.6547739976961,6,74,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,62875.40106959924,46156.237360235704,52804.68973978028,61818.07017701488,56882.23104429109,56038.652568612924,8765.824151470668,62875.40106959924,53267.584596234454,6511.189455185975,62875.40106959924,55180.39069024424,11322.477349790392,82123.51960215325,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,19,54580.11610871237,4504.203167291453,0.18524068752311507,835.8572879723531,536.5919036857291,0.0
EMP0061,2023-08-24,8,3,2023,0,0,52943.17317527148,0,60.812624165561026,5,36,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,59084.31927600382,62875.40106959924,46156.237360235704,50797.45473110537,49017.3754283511,58300.964506958175,5012.237150899339,62875.40106959924,53625.20433692881,6406.470019479807,62875.40106959924,55507.5405024876,11184.085640672414,82123.51960215325,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,20,54502.166445215174,-1558.9932699436977,0.18092725337261997,729.7514899867323,536.5919036857291,0.0
EMP0061,2023-09-23,9,3,2023,0,0,58746.760417906764,0,70.44127767528134,4,80,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,52943.17317527148,59084.31927600382,62875.40106959924,47887.405400682284,43309.94128850314,56924.75095639402,3452.27573001004,59084.31927600382,55435.096839799546,5981.104001412987,62875.40106959924,56793.942096604565,10521.729282930883,82123.51960215325,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,21,54695.10253488298,4051.657883023785,0.17672029708228965,845.295332103376,536.5919036857291,0.0
EMP0061,2023-10-23,10,4,2023,0,1,61093.53270689582,0,70.56398745399802,13,86,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,58746.760417906764,52943.17317527148,59084.31927600382,52804.68973978028,42678.84124111374,57594.48876669136,4195.579529973289,61093.53270689582,56816.570667652144,6205.095659319876,62875.40106959924,58328.499718753075,9576.328107480042,82123.51960215325,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,22,54973.29515105745,6120.237555838372,0.17348933764076735,846.7678494479762,536.5919036857291,0.0
EMP0061,2023-11-22,11,4,2023,1,1,79019.18358829783,0,66.10614986422858,6,70,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,61093.53270689582,58746.760417906764,52943.17317527148,46156.237360235704,63611.432968388064,66286.49223770013,11089.089539555602,79019.18358829783,62293.728372329155,8852.500616819472,79019.18358829783,59612.478937078886,11237.835621099839,82123.51960215325,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,23,55975.207169275796,23043.976419022038,0.18830138844532326,793.273798370743,536.5919036857291,0.0
EMP0061,2023-12-22,12,4,2023,1,1,93170.76196939153,27,72.07326510631265,10,37,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,79019.18358829783,61093.53270689582,58746.760417906764,62875.40106959924,82123.51960215325,77761.1594215284,16075.575507359341,93170.76196939153,67342.9551889612,15439.679710450844,93170.76196939153,60533.082467682085,13478.669079970656,93170.76196939153,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,24,57463.02936128042,35707.73260811111,0.22136461245006273,864.8791812757518,536.5919036857291,19.459781578704415
EMP0061,2024-01-21,1,1,2024,0,0,68151.02749804461,0,63.12066869479158,6,67,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,93170.76196939153,79019.18358829783,61093.53270689582,59084.31927600382,61818.07017701488,80113.65768524466,12545.723710326318,93170.76196939153,68854.07322596801,14904.130938701872,93170.76196939153,61060.82891110122,13656.365213238701,93170.76196939153,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,25,57874.10621269444,10276.921285350174,0.21837585010911142,757.448024337499,536.5919036857291,0.0
EMP0061,2024-02-20,2,1,2024,0,0,61326.05775800715,0,65.17872677088866,4,97,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,68151.02749804461,93170.76196939153,79019.18358829783,52943.17317527148,50797.45473110537,74215.94907514776,16766.2980970741,93170.76196939153,70251.22065642395,13434.788766466534,93170.76196939153,61938.21249667637,13269.771843344839,93170.76196939153,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,26,58001.95626992824,3324.101488078908,0.21396989893416202,782.1447212506639,536.5919036857291,0.0
EMP0061,2024-03-21,3,1,2024,0,0,63019.922201455694,0,65.20449711281344,8,87,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,61326.05775800715,68151.02749804461,93170.76196939153,58746.760417906764,47887.405400682284,64165.66915250249,3553.8155614750704,68151.02749804461,70963.41428701543,12801.277275009317,93170.76196939153,63199.255563407496,12510.4227563241,93170.76196939153,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,27,58181.169338911364,4838.75286254433,0.20995695466571818,782.4539653537613,536.5919036857291,0.0
EMP0061,2024-04-20,4,2,2024,0,0,60627.56338014349,0,61.924275877989444,3,96,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,63019.922201455694,61326.05775800715,68151.02749804461,61093.53270689582,52804.68973978028,61657.847779868775,1230.206749466725,63019.922201455694,70885.7527325567,12874.335423777067,93170.76196939153,63851.16170010443,12117.171420803303,93170.76196939153,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,28,58265.52775412626,2362.0356260172266,0.20602271775361267,743.0913105358734,536.5919036857291,0.0
EMP0061,2024-05-20,5,2,2024,0,0,55859.20807694065,0,69.11958213784597,8,78,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,60627.56338014349,63019.922201455694,61326.05775800715,79019.18358829783,46156.237360235704,59835.56455284662,3645.463386194907,63019.922201455694,67025.75681399718,13408.873918968211,93170.76196939153,64659.742593163166,11111.008522452536,93170.76196939153,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,29,58185.31709822008,-2326.1090212794297,0.20285906881477536,829.4349856541517,536.5919036857291,0.0
EMP0061,2024-06-19,6,2,2024,0,0,65642.89280730467,12,76.36289031189011,4,94,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,55859.20807694065,60627.56338014349,63019.922201455694,93170.76196939153,62875.40106959924,60709.8880881296,4892.361877861132,65642.89280730467,62437.77862031604,4267.159564046696,68151.02749804461,64890.36690463863,11099.320507623517,93170.76196939153,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,30,58425.88405657765,7217.008750727022,0.19994677113473236,916.3546837426813,536.5919036857291,9.163546837426814
EMP0061,2024-07-19,7,3,2024,0,0,54318.19268046999,0,62.86662151918604,7,34,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,65642.89280730467,55859.20807694065,60627.56338014349,68151.02749804461,59084.31927600382,58606.76452157177,6141.987304855685,65642.89280730467,60132.30615072027,4299.732479410099,65642.89280730467,64493.18968834414,11406.982530278829,93170.76196939153,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,31,58297.51870107428,-3979.3260206042905,0.1975215976452727,754.3994582302325,536.5919036857291,0.0
EMP0061,2024-08-18,8,3,2024,0,0,51795.30901701552,0,64.88566954269226,6,40,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,54318.19268046999,65642.89280730467,55859.20807694065,61326.05775800715,52943.17317527148,57252.131501596734,7375.289279876153,65642.89280730467,58543.84802722166,5392.212533261638,65642.89280730467,64397.53434182281,11516.925282755032,93170.76196939153,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,32,58100.482043981596,-6305.173026966077,0.19604048508702532,778.6280345123071,536.5919036857291,0.0
EMP0061,2024-09-17,9,3,2024,0,0,73412.73252340102,0,67.34749630463884,7,83,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,51795.30901701552,54318.19268046999,65642.89280730467,63019.922201455694,58746.760417906764,59842.078073628836,11820.035200504819,73412.73252340102,60275.983080879225,8104.647001592875,73412.73252340102,65619.69868394734,11640.265428940953,93170.76196939153,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,33,58550.842352199805,14861.890171201216,0.19674265261068813,808.1699556556661,536.5919036857291,0.0
EMP0061,2024-10-17,10,4,2024,0,1,74132.68517172834,0,66.96283378002441,13,90,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,73412.73252340102,51795.30901701552,54318.19268046999,60627.56338014349,61093.53270689582,66446.90890404828,12693.762932686011,74132.68517172834,62526.836712810036,9898.616537633903,74132.68517172834,66706.29472268338,11787.01149914499,93170.76196939153,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,34,58996.0378613292,15136.647310399145,0.19747748968556983,803.5540053602929,536.5919036857291,0.0
EMP0061,2024-11-16,11,4,2024,1,1,77582.84387876707,0,71.4182980824327,6,35,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176,74132.68517172834,73412.73252340102,51795.30901701552,55859.20807694065,79019.18358829783,75042.75385796548,2229.0414844258803,77582.84387876707,66147.4426797811,10894.828144974872,77582.84387876707,66586.59974688914,11657.187433946281,93170.76196939153,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,35,59512.33802848025,18070.505850286827,0.1998452707188498,857.0195769891924,536.5919036857291,0.0
EMP0062,2022-01-01,1,1,2022,0,0,21205.97781006749,38,54.62866300044708,3,33,Central,Region_E,12,0.6806224011019413,435,0.5389631323102336,0.732777719036525,21205.97781006749,21205.97781006749,21205.97781006749,21205.97781006749,21205.97781006749,21205.97781006749,4600.690068272737,21205.97781006749,21205.97781006749,4600.690068272737,21205.97781006749,21205.97781006749,4600.690068272737,21205.97781006749,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,0,21205.97781006749,0.0,0.2562516241941683,655.5439560053649,234.44896255495163,20.75889194016989
EMP0062,2022-01-31,1,1,2022,0,0,14699.619519240981,0,61.6849651443947,2,51,Central,Region_E,12,0.6806224011019413,435,0.5389631323102336,0.732777719036525,21205.97781006749,21205.97781006749,21205.97781006749,21205.97781006749,21205.97781006749,17952.798664654234,4600.690068272737,21205.97781006749,17952.798664654234,4600.690068272737,21205.97781006749,17952.798664654234,4600.690068272737,21205.97781006749,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,1,17952.798664654234,-3253.1791454132526,0.2562516241941683,740.2195817327364,234.44896255495163,0.0
EMP0062,2022-03-02,3,1,2022,0,0,17715.348162347193,0,58.84206836732518,1,22,Central,Region_E,12,0.6806224011019413,435,0.5389631323102336,0.732777719036525,14699.619519240981,21205.97781006749,21205.97781006749,21205.97781006749,21205.97781006749,17873.648497218554,3256.0664611102447,21205.97781006749,17873.648497218554,3256.0664611102447,21205.97781006749,17873.648497218554,3256.0664611102447,21205.97781006749,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,2,17873.648497218554,-158.30033487136097,0.18216114636418815,706.1048204079023,234.44896255495163,0.0
EMP0062,2022-04-01,4,2,2022,0,0,18714.370297321573,0,59.750436025047044,2,39,Central,Region_E,12,0.6806224011019413,435,0.5389631323102336,0.732777719036525,17715.348162347193,14699.619519240981,21205.97781006749,21205.97781006749,21205.97781006749,17043.112659636583,2090.0912374470913,18714.370297321573,18083.82894724431,2691.5947848323635,21205.97781006749,18083.82894724431,2691.5947848323635,21205.97781006749,0.8660254037844387,-0.49999999999999983,1.2246467991473532e-16,-1.0,3,18083.82894724431,630.5413500772629,0.1488316418520783,717.0052323005646,234.44896255495163,0.0
EMP0062,2022-05-01,5,2,2022,0,0,20693.41808378378,0,65.96370921583227,3,76,Central,Region_E,12,0.6806224011019413,435,0.5389631323102336,0.732777719036525,18714.370297321573,17715.348162347193,14699.619519240981,21205.97781006749,21205.97781006749,19041.045514484184,1515.6723383939227,20693.41808378378,18605.746774552204,2606.8185507648113,21205.97781006749,18605.746774552204,2606.8185507648113,21205.97781006749,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,4,18605.746774552204,2087.6713092315767,0.14010071628050882,791.5645105899872,234.44896255495163,0.0
EMP0062,2022-05-31,5,2,2022,0,0,20081.100086799986,0,59.234937169038446,2,58,Central,Region_E,12,0.6806224011019413,435,0.5389631323102336,0.732777719036525,20693.41808378378,18714.370297321573,17715.348162347193,21205.97781006749,21205.97781006749,19829.62948930178,1013.2056214460154,20693.41808378378,18851.638993260167,2408.1487214489043,21205.97781006749,18851.638993260167,2408.1487214489043,21205.97781006749,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,5,18851.638993260167,1229.4610935398196,0.12773536491680657,710.8192460284613,234.44896255495163,0.0
EMP0062,2022-06-30,6,2,2022,0,0,20420.59541858969,21,58.64416313447527,3,64,Central,Region_E,12,0.6806224011019413,435,0.5389631323102336,0.732777719036525,20081.100086799986,20693.41808378378,18714.370297321573,21205.97781006749,21205.97781006749,20398.371196391152,306.7633768832098,20693.41808378378,18720.741928013867,2272.083188318443,20693.41808378378,19075.7756254501,2276.9081733217618,21205.97781006749,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,6,19075.7756254501,1344.8197931395916,0.11935498000428152,703.7299576137033,234.44896255495163,12.315274258239805
EMP0062,2022-07-30,7,3,2022,0,0,16525.22580714187,0,60.16028374454825,1,36,Central,Region_E,12,0.6806224011019413,435,0.5389631323102336,0.732777719036525,20420.59541858969,20081.100086799986,20693.41808378378,14699.619519240981,21205.97781006749,19008.973770843848,2157.6763497967063,20420.59541858969,19025.009642664016,1667.765129195315,20693.41808378378,18756.95689816157,2292.783906930293,21205.97781006749,-0.4999999999999998,-0.8660254037844388,-1.0,-1.8369701987210297e-16,7,18756.95689816157,-2231.731091019701,0.12222993790731038,721.923404934579,234.44896255495163,0.0
EMP0062,2022-08-29,8,3,2022,0,0,19994.603055874253,0,62.050563646155965,1,96,Central,Region_E,12,0.6806224011019413,435,0.5389631323102336,0.732777719036525,16525.22580714187,20420.59541858969,20081.100086799986,17715.348162347193,21205.97781006749,18980.14142720194,2136.662209963041,20420.59541858969,19404.885458251858,1566.2865008103197,20693.41808378378,18894.473137907426,2184.0208868365416,21205.97781006749,-0.8660254037844384,-0.5000000000000004,-1.0,-1.8369701987210297e-16,8,18894.473137907426,1100.1299179668276,0.11558434503844398,744.6067637538715,234.44896255495163,0.0
EMP0062,2022-09-28,9,3,2022,0,0,17357.629038355342,0,51.508466256707436,4,72,Central,Region_E,12,0.6806224011019413,435,0.5389631323102336,0.732777719036525,19994.603055874253,16525.22580714187,20420.59541858969,18714.370297321573,21205.97781006749,17959.15263379049,1811.2199204967865,19994.603055874253,19178.761915090818,1770.5323229924886,20693.41808378378,18740.78872795222,2115.6895036003284,21205.97781006749,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,9,18740.78872795222,-1383.159689596876,0.11288621029245242,618.1015950804892,234.44896255495163,0.0
EMP0062,2022-10-28,10,4,2022,0,1,19884.218097966892,0,61.001042419518186,2,84,Central,Region_E,12,0.6806224011019413,435,0.5389631323102336,0.732777719036525,17357.629038355342,19994.603055874253,16525.22580714187,20693.41808378378,21205.97781006749,19078.81673073216,1491.613728156562,19994.603055874253,19043.895250788006,1659.414025947914,20420.59541858969,18844.736852499005,2036.513001835462,21205.97781006749,-0.8660254037844386,0.5000000000000001,-2.4492935982947064e-16,1.0,10,18844.736852499005,1039.4812454678868,0.10806226457340212,732.0125090342183,234.44896255495163,0.0
EMP0062,2022-11-27,11,4,2022,1,1,27491.23963460451,0,64.0315875240205,2,92,Central,Region_E,12,0.6806224011019413,435,0.5389631323102336,0.732777719036525,19884.218097966892,17357.629038355342,19994.603055874253,20081.100086799986,21205.97781006749,21577.695590308915,5274.790559055883,27491.23963460451,20278.918508755425,3870.3594956590314,27491.23963460451,19565.278751007798,3162.3595175025307,27491.23963460451,-0.5000000000000004,0.8660254037844384,-2.4492935982947064e-16,1.0,11,19565.278751007798,7925.960883596712,0.1616229410684261,768.3790502882459,234.44896255495163,0.0
