employee_id,date,month,quarter,year,is_holiday_season,is_q4,sales,training_hours,performance_score,deals_closed,customer_meetings,department,region,experience_years,base_performance,territory_size,market_potential,competition_level
EMP0047,2023-03-27,3,1,2023,0,0,62123.49391560672,0,62.752491896871895,5,22,North,Region_D,13,0.7554191628096337,313,1.2019668772577035,0.8570548686052707
EMP0016,2023-03-27,3,1,2023,0,0,69510.04690712685,0,72.58937317234134,6,50,Central,Region_B,14,0.9950364770915126,442,1.2106628896857874,0.37762357456828194
EMP0123,2023-03-27,3,1,2023,0,0,41849.75209417851,0,73.13794474624295,2,96,East,Region_C,14,1.0184523398152954,181,0.8161965822964946,0.7118146730565397
EMP0078,2023-03-27,3,1,2023,0,0,41423.17982071056,0,64.28729435134967,6,46,South,Region_D,8,0.6940209974216839,410,1.244211656943298,0.7767275989678363
EMP0093,2023-03-27,3,1,2023,0,0,66149.72757787305,0,78.29893209883998,6,88,East,Region_B,12,1.2531085881704498,285,1.0609379715353864,0.9136575218608415
EMP0150,2023-03-27,3,1,2023,0,0,52491.25682717459,0,55.14757990810318,4,66,South,Region_A,19,0.6982215117301668,452,1.0830415609696922,0.5949971854147486
EMP0106,2023-03-27,3,1,2023,0,0,66647.11233924542,0,76.7388095050606,11,42,East,Region_C,15,1.2755525381069028,412,1.0321134852653158,0.37502040793784325
EMP0114,2023-03-27,3,1,2023,0,0,51074.306713333826,0,63.50420979960932,5,64,East,Region_A,2,1.0454103144111437,441,0.976619484126412,0.8870077910918372
EMP0050,2023-03-27,3,1,2023,0,0,81871.49844653481,0,72.45809448520616,12,61,Central,Region_A,8,1.2159948424788887,157,1.1228904758190001,0.3597432254956376
EMP0051,2023-03-27,3,1,2023,0,0,56721.863187747804,0,70.11899622076899,4,86,Central,Region_D,15,1.159609768613755,473,1.2260913337226615,0.9830964556237741
EMP0019,2023-03-27,3,1,2023,0,0,60274.390595094985,0,76.75720105528555,7,68,East,Region_C,2,1.0994832385070346,111,1.1334037565104236,0.9100224131314023
EMP0079,2023-03-27,3,1,2023,0,0,27175.674136136695,0,60.64158951391801,1,84,West,Region_A,17,0.6663130573546834,466,0.7235958385194526,0.9742557776084279
EMP0105,2023-03-27,3,1,2023,0,0,31744.770552927686,0,69.18640369484619,7,20,West,Region_B,14,0.9700277729065183,414,0.5623413625112414,0.40341736433435865
EMP0018,2023-03-27,3,1,2023,0,0,35644.20271727361,0,62.45662644603213,5,25,West,Region_E,7,0.9283063384285037,220,0.7030612247347694,0.9599974993905867
EMP0140,2023-03-27,3,1,2023,0,0,82823.83968230894,0,80.67611528486822,11,69,East,Region_B,18,1.1308298976133684,386,1.461070317469455,0.40406390942717907
EMP0113,2023-03-27,3,1,2023,0,0,96469.2235413936,0,78.90473885753168,19,67,South,Region_D,11,1.2924057007151841,183,1.4750671629451424,0.6435241454811491
EMP0011,2023-03-27,3,1,2023,0,0,30023.008776447376,0,68.56385842792419,1,89,South,Region_A,13,0.7127393799798101,64,0.6652669390630025,0.31094548471883576
EMP0133,2023-03-27,3,1,2023,0,0,38606.33131123638,0,50.349238284039764,4,78,West,Region_C,12,0.6817701313801596,373,1.2900846371240866,0.31611582335134625
EMP0049,2023-03-27,3,1,2023,0,0,28749.81438665911,0,60.72200809160095,4,84,East,Region_A,17,0.6298785509993715,375,0.8032655146732228,0.6759576990376588
EMP0080,2023-03-27,3,1,2023,0,0,19950.440368412397,0,70.98907855849306,1,39,West,Region_E,13,0.6345279295604609,198,0.5434007832981728,0.9472503311565171
EMP0081,2023-03-27,3,1,2023,0,0,27660.71168143917,0,69.67619152869425,2,51,West,Region_E,4,1.0430834275210565,69,0.5754345470897693,0.41635080233647703
EMP0048,2023-03-27,3,1,2023,0,0,30687.161241892954,0,71.61925650359828,4,42,West,Region_C,15,0.9004663621119552,371,0.938474123018087,0.7704182947066396
EMP0005,2023-03-27,3,1,2023,0,0,59374.24057094558,0,82.93512025013891,5,54,East,Region_D,3,1.2879523253890564,184,0.6705241236872915,0.3455361150896957
EMP0017,2023-03-27,3,1,2023,0,0,33720.68027607099,0,70.71484863285158,2,29,West,Region_E,19,0.6251433485493874,280,0.9753702231821118,0.6942929003834686
EMP0094,2023-03-27,3,1,2023,0,0,100135.4835675705,0,70.14137954074107,13,75,North,Region_A,16,0.98403677361478,456,1.2551372556736191,0.7342166859474252
EMP0109,2023-03-27,3,1,2023,0,0,47782.250148097635,0,71.11475309773398,6,99,West,Region_A,4,0.8840834426234437,282,0.9984421989290573,0.3608442016611966
EMP0025,2023-03-27,3,1,2023,0,0,23872.609750292442,0,63.33652576275547,1,43,South,Region_C,17,0.7184695439627199,489,0.5368869473545328,0.7266950337859277
EMP0046,2023-03-27,3,1,2023,0,0,60106.847705089705,0,64.80672484715447,3,28,Central,Region_B,3,0.8049655548755664,457,1.4132405525564713,0.6579396792026564
EMP0021,2023-03-27,3,1,2023,0,0,59490.00181404342,0,82.99382229185197,1,28,West,Region_A,7,1.3254627532366032,434,0.7279351625419417,0.5989754520383794
EMP0043,2023-03-27,3,1,2023,0,0,33755.29772619736,0,66.37057445675387,4,45,Central,Region_E,1,0.8535376041250221,177,0.8726868670940493,0.5762840267666305
EMP0073,2023-03-27,3,1,2023,0,0,29326.623657950742,0,80.04027720589723,3,66,North,Region_B,12,1.293494964248673,279,0.5841068061149974,0.7906783920213839
EMP0015,2023-03-27,3,1,2023,0,0,70298.33541491417,0,67.31134824043667,8,70,West,Region_C,3,0.9777719401295594,150,1.4717120953891039,0.8942396769862586
EMP0024,2023-03-27,3,1,2023,0,0,65440.999911700084,0,61.146976256111444,6,72,North,Region_D,17,0.6519137976871853,491,1.4624472949421112,0.4762476070777549
EMP0137,2023-03-27,3,1,2023,0,0,39253.846466010276,0,65.54156811031447,5,77,South,Region_D,9,0.6914138400445502,293,1.0373956029379228,0.9438989314889323
EMP0010,2023-03-27,3,1,2023,0,0,49392.20437909632,0,83.47190539832442,5,32,West,Region_A,8,1.275627078942521,286,0.7713490317738959,0.8801162564063505
EMP0125,2023-03-27,3,1,2023,0,0,48642.94377678333,0,63.07636109961576,2,93,North,Region_B,14,0.6532952899126535,153,1.124237995913992,0.38182862849585486
EMP0122,2023-03-27,3,1,2023,0,0,50000.182209092556,0,53.077886477129766,7,45,East,Region_A,5,0.7613018560381956,335,1.3251326766927973,0.43048349075170084
EMP0131,2023-03-27,3,1,2023,0,0,43204.1605207547,0,65.81613257929999,4,25,West,Region_C,10,0.8740194057428347,183,0.9008514167636399,0.6234040625508929
EMP0118,2023-03-27,3,1,2023,0,0,25602.52677961144,0,66.43749526193498,1,71,South,Region_D,2,0.8578830759797783,179,0.5878681112426568,0.39717734140941424
EMP0053,2023-03-27,3,1,2023,0,0,46818.101376243496,0,78.5356615077911,4,66,South,Region_E,9,1.150799920612293,178,0.6732943200708458,0.4095059298697602
EMP0044,2023-03-27,3,1,2023,0,0,37254.71329133457,0,63.19484875390888,4,69,South,Region_C,8,0.6563329046796351,163,1.1150072266991697,0.9930376950729842
EMP0083,2023-03-27,3,1,2023,0,0,43374.203481613156,0,64.63763440856142,5,75,West,Region_D,8,0.7357439231164524,213,0.9636984049399822,0.547346559618237
EMP0103,2023-03-27,3,1,2023,0,0,43759.95227417683,0,64.29923218233849,4,21,South,Region_E,9,0.6738324689829969,96,1.1279003894909079,0.35723132236421035
EMP0135,2023-03-27,3,1,2023,0,0,56772.082405035304,0,70.73068743417409,3,85,East,Region_A,14,0.7887248276760649,395,1.338898086445934,0.3872638768422868
EMP0023,2023-03-27,3,1,2023,0,0,45571.48603628929,0,69.55454539171359,6,48,Central,Region_A,19,0.8155298670388171,201,1.4429097039125192,0.5262420524145286
EMP0075,2023-03-27,3,1,2023,0,0,132100.80210571317,0,76.51087053418475,11,55,East,Region_E,1,1.3042879749107334,194,1.4472485773838586,0.9902007446760096
EMP0115,2023-03-27,3,1,2023,0,0,64502.53006732482,0,72.20625676414966,10,43,Central,Region_B,4,0.9403491508931334,274,1.236247183698488,0.6708880162267816
EMP0045,2023-03-27,3,1,2023,0,0,120344.53177685812,0,80.84745164072717,14,46,South,Region_C,10,1.3018984575423642,322,1.3486697949246744,0.3956349320094201
EMP0142,2023-03-27,3,1,2023,0,0,28295.619732235446,0,72.70551701161506,5,37,East,Region_C,19,0.8795095992394664,207,0.6906877206636666,0.3255847674936664
EMP0006,2023-03-27,3,1,2023,0,0,28861.888945640134,0,80.5830021969881,3,74,West,Region_A,14,1.2467178784931687,314,0.5159662522202142,0.4616256779355043
EMP0001,2023-03-27,3,1,2023,0,0,78140.34696681233,0,73.30621377530122,6,87,West,Region_E,15,1.185595153449124,238,1.0968501579464869,0.6120829269975138
EMP0003,2023-03-27,3,1,2023,0,0,27779.95032038327,0,68.09086536278822,2,44,West,Region_B,1,0.8433937943676302,71,0.5070663052197174,0.316143697528991
EMP0052,2023-03-27,3,1,2023,0,0,54132.81653096617,0,74.16775401005644,4,73,West,Region_B,19,1.2361489558149628,368,0.933520737580742,0.8208298500993807
EMP0076,2023-03-27,3,1,2023,0,0,81945.49269574787,0,73.61632061862225,10,66,West,Region_D,6,1.1665449564665598,324,1.2771469159274367,0.6908829748150634
EMP0022,2023-03-27,3,1,2023,0,0,51764.94254362493,0,59.915719357326886,4,91,West,Region_E,9,0.8438250065264232,247,1.0107473025775657,0.5921877022041453
EMP0095,2023-03-27,3,1,2023,0,0,37989.46361573988,0,84.9221979813682,1,43,South,Region_C,19,1.322520846941301,241,0.5145446656678819,0.5454112911646178
EMP0141,2023-03-27,3,1,2023,0,0,43028.82791985578,0,69.68625482821021,4,71,West,Region_E,8,1.0017560082649941,306,0.8099369262686109,0.5781226808203185
EMP0148,2023-03-27,3,1,2023,0,0,44440.0357443294,0,55.89872163970027,4,34,West,Region_B,3,0.7945377527995632,127,1.1031974021769795,0.8647951042738101
EMP0104,2023-03-27,3,1,2023,0,0,22584.099972261472,0,68.72352238144238,4,84,East,Region_E,17,0.8215021185177629,306,0.5845170076806819,0.7180946575788013
EMP0092,2023-03-27,3,1,2023,0,0,28753.55429185618,0,57.07021416864224,4,69,South,Region_D,8,0.6177477936242413,299,1.0203077009037933,0.8406228742149475
EMP0031,2023-03-27,3,1,2023,0,0,22576.56644269465,0,58.8029505610063,2,63,North,Region_B,8,0.7100167553167945,490,0.6134735212405891,0.947285532794994
EMP0108,2023-03-27,3,1,2023,0,0,22359.28345126414,0,54.60808490945751,3,81,North,Region_A,7,0.6713634629696449,175,0.6197621318192512,0.9233690965179264
EMP0035,2023-03-27,3,1,2023,0,0,115364.8936010472,0,73.15531587040677,15,62,North,Region_D,11,1.348507995376758,469,1.3985541885270791,0.724500341761713
EMP0060,2023-03-27,3,1,2023,0,0,27630.640581153522,0,70.70199394453866,1,24,North,Region_D,12,0.9105359409652175,429,0.6285003532339102,0.867842923715202
EMP0099,2023-03-27,3,1,2023,0,0,29865.94236387598,0,68.18697970265441,2,33,Central,Region_C,11,0.7921164950225544,420,1.0372634167140702,0.6220834112885004
EMP0014,2023-03-27,3,1,2023,0,0,41648.06894482962,0,60.65123762269132,5,44,North,Region_D,2,0.676328093192329,456,1.1688412526636074,0.7661456496322476
EMP0119,2023-03-27,3,1,2023,0,0,71782.95268405792,0,63.7738350235886,6,76,North,Region_A,9,1.0765109924862755,457,1.1061018810558387,0.8560026149765236
EMP0038,2023-03-27,3,1,2023,0,0,28584.807280579793,0,64.05035088476701,0,38,West,Region_C,17,0.8464486334819113,225,0.5936747678280925,0.5574010621416035
EMP0143,2023-03-27,3,1,2023,0,0,62056.263135578876,0,70.78896341358893,7,97,East,Region_B,1,1.2204220933560084,224,1.027647730144786,0.6741191238800728
EMP0128,2023-03-27,3,1,2023,0,0,46947.15722679448,0,76.22697205585749,5,36,South,Region_B,5,1.3014125094093996,402,0.602916030744145,0.6755369460392163
EMP0036,2023-03-27,3,1,2023,0,0,48142.47677724238,0,89.36354828631129,6,33,East,Region_A,3,1.3789310694042538,451,0.6608080514174987,0.6841136525566103
EMP0032,2023-03-27,3,1,2023,0,0,99789.28552195855,0,70.65233448323222,13,50,South,Region_C,7,1.1279872368273431,395,1.4821683433294357,0.66164512388971
EMP0127,2023-03-27,3,1,2023,0,0,72445.06455054287,0,66.48574986915794,2,56,East,Region_D,6,1.2019224960310582,460,1.243946292572677,0.32347270431504554
EMP0039,2023-03-27,3,1,2023,0,0,49301.9510886463,0,78.65907130141312,7,34,Central,Region_C,8,1.1049109007978102,275,0.8500784076946757,0.7515723534213954
EMP0087,2023-03-27,3,1,2023,0,0,37414.01562674579,0,53.13918650402671,1,57,East,Region_E,5,0.6210935795978015,338,1.2776022837352254,0.6362590573064483
EMP0062,2023-03-27,3,1,2023,0,0,24565.71055672061,0,63.71371281872786,3,96,Central,Region_E,12,0.6806224011019413,435,0.5389631323102336,0.732777719036525
EMP0146,2023-03-27,3,1,2023,0,0,80877.47044936394,0,75.55594202057455,7,58,West,Region_B,7,1.127139153528121,370,1.0517225952593399,0.47772199483031297
EMP0034,2023-03-27,3,1,2023,0,0,109677.56279680325,0,83.49675141989093,8,41,North,Region_A,3,1.160286263978217,257,1.397110259952577,0.920960496985582
EMP0059,2023-03-27,3,1,2023,0,0,21390.706825673213,0,84.04337384492567,4,76,South,Region_A,5,1.1471710155185129,65,0.5705687474004298,0.7496934947444209
EMP0009,2023-03-27,3,1,2023,0,0,86856.64331349405,0,74.91751505340444,5,74,Central,Region_B,12,1.3515991532513512,495,1.4266588657937942,0.8090903970994946
EMP0147,2023-03-27,3,1,2023,0,0,36793.377374677315,0,53.30879804744845,4,26,East,Region_E,8,0.683286865587659,288,1.0694435177635002,0.9212223377594521
EMP0120,2023-03-27,3,1,2023,0,0,61569.23260284491,0,59.45454564426538,6,24,North,Region_E,12,0.9268146343487335,422,1.2308674752036444,0.9568383197747264
EMP0064,2023-03-27,3,1,2023,0,0,36585.732610458625,0,69.13101383515202,4,39,West,Region_B,18,1.1031542774239071,462,0.5391863266756463,0.5925622222009052
EMP0089,2023-03-27,3,1,2023,0,0,88121.19296136986,0,69.55071665077764,9,99,Central,Region_D,17,1.0274770200235703,182,1.4966368370739054,0.6888021939218392
EMP0061,2023-03-27,3,1,2023,0,0,47887.405400682284,0,68.87773180029971,3,47,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176
EMP0037,2023-03-27,3,1,2023,0,0,32792.93907004651,0,61.14526461995591,2,22,East,Region_E,9,0.7407402021418763,117,0.7372490874968001,0.5277797887114873
EMP0088,2023-03-27,3,1,2023,0,0,34008.10944256234,0,81.4910478755846,3,28,North,Region_C,17,1.2706629637689102,147,0.5368218676359914,0.3936964831604432
EMP0033,2023-03-27,3,1,2023,0,0,34822.354632145114,0,58.99378478340364,3,62,North,Region_B,1,0.6744822142447193,189,1.0582934536070976,0.9178454402325378
EMP0111,2023-03-27,3,1,2023,0,0,25617.916391017814,0,61.75571530028256,3,81,South,Region_C,13,0.8642787850247311,426,0.7372267917359945,0.3712477308342826
EMP0013,2023-03-27,3,1,2023,0,0,68760.06230428933,0,66.56492054046821,3,45,East,Region_C,1,1.084767979824809,280,1.1510770255019445,0.9404717728806465
EMP0134,2023-03-27,3,1,2023,0,0,27994.628382317424,0,71.55883051636,3,83,South,Region_A,9,0.9393045370419087,78,0.6042469660518095,0.888307742386296
EMP0065,2023-03-27,3,1,2023,0,0,50664.44840720701,0,56.69472865910808,7,65,Central,Region_A,4,0.7419516350237783,457,1.3068347392672641,0.9933535994004713
EMP0002,2023-03-27,3,1,2023,0,0,17173.377046134683,0,64.65014442767308,2,27,East,Region_C,4,0.7142934543375526,180,0.5205844942958024,0.978936896513396
EMP0008,2023-03-27,3,1,2023,0,0,46510.11832283327,0,67.82989592023334,8,68,West,Region_B,8,1.204289128254122,439,0.7079416628681888,0.697390229473994
EMP0066,2023-03-27,3,1,2023,0,0,104917.4850750378,0,73.0793946189857,12,98,West,Region_B,17,1.2211303685935975,201,1.367116607209722,0.6933066845006415
EMP0100,2023-03-27,3,1,2023,0,0,82150.45087225214,0,77.64679314107823,5,20,East,Region_D,8,1.1572011729816631,330,1.3967884099060117,0.6317731481840106
EMP0063,2023-03-27,3,1,2023,0,0,37591.19899253718,0,67.88035957530857,5,37,North,Region_B,8,0.908317296772452,139,0.84062456946424,0.48248616976513214
EMP0097,2023-03-27,3,1,2023,0,0,97535.17201099636,0,85.6682620475763,5,62,North,Region_D,10,1.2898909669973961,182,1.2964717756738773,0.6215427655623207
EMP0098,2023-03-27,3,1,2023,0,0,87240.00607898642,0,73.19654275117804,10,83,North,Region_B,17,0.8065955106391667,118,1.480032575285477,0.6448326657950086
EMP0059,2023-04-26,4,2,2023,0,0,35722.407102850964,0,75.9254949394174,4,50,South,Region_A,5,1.1471710155185129,65,0.5705687474004298,0.7496934947444209
EMP0032,2023-04-26,4,2,2023,0,0,69287.53680911203,0,78.52676162180485,10,46,South,Region_C,7,1.1279872368273431,395,1.4821683433294357,0.66164512388971
EMP0091,2023-04-26,4,2,2023,0,0,71289.36824607548,0,62.92073174576011,5,33,North,Region_C,13,1.084939707560704,495,1.3782206674791921,0.82989939252056
EMP0053,2023-04-26,4,2,2023,0,0,44950.57151870142,0,70.35895633917158,4,53,South,Region_E,9,1.150799920612293,178,0.6732943200708458,0.4095059298697602
EMP0130,2023-04-26,4,2,2023,0,0,75379.19000428976,0,83.40727978165685,15,90,Central,Region_B,19,1.15515875557368,341,1.2161790747329522,0.7193205553441285
EMP0027,2023-04-26,4,2,2023,0,0,23960.736196289177,0,57.12540051085761,0,67,West,Region_B,6,0.7936442172092003,373,0.5808533263327152,0.5587581192429831
EMP0035,2023-04-26,4,2,2023,0,0,109950.5992456096,0,75.08928849096749,8,43,North,Region_D,11,1.348507995376758,469,1.3985541885270791,0.724500341761713
EMP0009,2023-04-26,4,2,2023,0,0,102302.86322296712,0,77.37018539051851,10,67,Central,Region_B,12,1.3515991532513512,495,1.4266588657937942,0.8090903970994946
EMP0110,2023-04-26,4,2,2023,0,0,23651.77749898906,0,63.32775782965191,3,99,South,Region_A,12,0.702064242236451,474,0.8374468338719181,0.9297531780015086
EMP0010,2023-04-26,4,2,2023,0,0,38231.612241830786,0,76.32620849236059,5,24,West,Region_A,8,1.275627078942521,286,0.7713490317738959,0.8801162564063505
EMP0021,2023-04-26,4,2,2023,0,0,51358.6256534932,0,78.0986945018293,4,85,West,Region_A,7,1.3254627532366032,434,0.7279351625419417,0.5989754520383794
EMP0071,2023-04-26,4,2,2023,0,0,62008.645888061736,0,61.60805939562064,7,26,Central,Region_A,7,0.6729648824389522,91,1.4742482085344102,0.9971518694212304
EMP0058,2023-04-26,4,2,2023,0,0,75194.16211874888,0,74.43722488885282,10,29,South,Region_B,5,1.3093443098384379,229,0.8746126146264712,0.7381019409999654
EMP0120,2023-04-26,4,2,2023,0,0,70577.71474300565,0,70.21920334775358,6,76,North,Region_E,12,0.9268146343487335,422,1.2308674752036444,0.9568383197747264
EMP0085,2023-04-26,4,2,2023,0,0,35659.328410670234,0,63.28961604807698,5,21,North,Region_A,13,1.1477849380431033,462,0.6331851252237497,0.3533402657194142
EMP0061,2023-04-26,4,2,2023,0,0,52804.68973978028,0,71.96298022503028,4,84,East,Region_E,12,0.9088821102406194,466,1.1514847718577879,0.44467905191372176
EMP0131,2023-04-26,4,2,2023,0,0,57794.37960107681,0,72.37128307638235,9,98,West,Region_C,10,0.8740194057428347,183,0.9008514167636399,0.6234040625508929
EMP0047,2023-04-26,4,2,2023,0,0,35988.04382968691,0,69.21483265950621,7,90,North,Region_D,13,0.7554191628096337,313,1.2019668772577035,0.8570548686052707
EMP0065,2023-04-26,4,2,2023,0,0,45383.366208924686,0,51.50344895802807,5,73,Central,Region_A,4,0.7419516350237783,457,1.3068347392672641,0.9933535994004713
EMP0108,2023-04-26,4,2,2023,0,0,14414.541899805801,0,52.35944099307628,3,85,North,Region_A,7,0.6713634629696449,175,0.6197621318192512,0.9233690965179264
EMP0105,2023-04-26,4,2,2023,0,0,32090.010958086303,0,74.94819587543255,3,81,West,Region_B,14,0.9700277729065183,414,0.5623413625112414,0.40341736433435865
EMP0020,2023-04-26,4,2,2023,0,0,52607.0698553831,0,62.20516701344391,4,41,West,Region_D,12,0.9332079582962929,495,1.0393422419156506,0.8652081086148438
EMP0142,2023-04-26,4,2,2023,0,0,29714.13641344001,0,74.14958046889234,0,95,East,Region_C,19,0.8795095992394664,207,0.6906877206636666,0.3255847674936664
EMP0056,2023-04-26,4,2,2023,0,0,47457.821892724525,0,56.940320190379616,8,20,Central,Region_D,5,0.6753255906148481,143,1.3554605840110072,0.7925605015660165
EMP0087,2023-04-26,4,2,2023,0,0,41949.82766744525,0,61.44352150238779,2,55,East,Region_E,5,0.6210935795978015,338,1.2776022837352254,0.6362590573064483
EMP0147,2023-04-26,4,2,2023,0,0,41144.10514061298,0,50.69017077001437,8,91,East,Region_E,8,0.683286865587659,288,1.0694435177635002,0.9212223377594521
EMP0096,2023-04-26,4,2,2023,0,0,66507.84443664856,0,73.03409472706845,7,84,South,Region_B,15,0.9499799376189833,496,1.2263970326502283,0.683212414829378
EMP0005,2023-04-26,4,2,2023,0,0,51204.404383009925,0,92.07624159015649,8,39,East,Region_D,3,1.2879523253890564,184,0.6705241236872915,0.3455361150896957
EMP0063,2023-04-26,4,2,2023,0,0,47956.50969998784,0,65.57432082136445,2,22,North,Region_B,8,0.908317296772452,139,0.84062456946424,0.48248616976513214
EMP0070,2023-04-26,4,2,2023,0,0,45159.66166594497,0,68.72684642661028,5,46,South,Region_E,5,0.8345686173584516,74,1.0537030523458006,0.44890952651696026
EMP0044,2023-04-26,4,2,2023,0,0,46370.13611578995,0,56.709875157893116,4,63,South,Region_C,8,0.6563329046796351,163,1.1150072266991697,0.9930376950729842
EMP0034,2023-04-26,4,2,2023,0,0,75199.38115382403,0,70.07649218292275,5,86,North,Region_A,3,1.160286263978217,257,1.397110259952577,0.920960496985582
EMP0079,2023-04-26,4,2,2023,0,0,25975.532054913754,0,59.091317953588366,2,77,West,Region_A,17,0.6663130573546834,466,0.7235958385194526,0.9742557776084279
EMP0037,2023-04-26,4,2,2023,0,0,29295.423113577395,0,57.84864814820938,3,42,East,Region_E,9,0.7407402021418763,117,0.7372490874968001,0.5277797887114873
EMP0107,2023-04-26,4,2,2023,0,0,32529.923703236425,0,65.72383625544153,4,69,South,Region_C,19,0.7939764029077837,168,0.8772841631046226,0.3140498384444084
EMP0062,2023-04-26,4,2,2023,0,0,20218.457088517956,0,61.35200262928457,2,98,Central,Region_E,12,0.6806224011019413,435,0.5389631323102336,0.732777719036525
EMP0109,2023-04-26,4,2,2023,0,0,54893.189865291446,0,61.34436932811061,8,36,West,Region_A,4,0.8840834426234437,282,0.9984421989290573,0.3608442016611966
EMP0074,2023-04-26,4,2,2023,0,0,31958.365653657493,0,81.01328521237492,0,20,South,Region_A,18,1.3135175270214212,243,0.5813487806418998,0.35938639985963433
EMP0012,2023-04-26,4,2,2023,0,0,50985.411080759164,0,66.10100496256909,9,84,North,Region_A,12,0.8347905397744304,112,1.3154614284548343,0.7948001406933319
EMP0150,2023-04-26,4,2,2023,0,0,41444.62747446021,0,62.03679597361771,5,63,South,Region_A,19,0.6982215117301668,452,1.0830415609696922,0.5949971854147486
EMP0019,2023-04-26,4,2,2023,0,0,43225.640878317725,0,76.71025147663512,5,81,East,Region_C,2,1.0994832385070346,111,1.1334037565104236,0.9100224131314023
EMP0089,2023-04-26,4,2,2023,0,0,86286.88381662338,0,71.17938940295552,7,52,Central,Region_D,17,1.0274770200235703,182,1.4966368370739054,0.6888021939218392
EMP0082,2023-04-26,4,2,2023,0,0,95206.72571809664,0,70.67443719123114,16,92,North,Region_A,3,1.3209264083927912,490,1.4152543416691064,0.9710916851854923
EMP0112,2023-04-26,4,2,2023,0,0,19010.583520668526,0,66.12333853518112,2,30,West,Region_C,9,0.6641869965293138,292,0.518242481428361,0.787873023656495
EMP0123,2023-04-26,4,2,2023,0,0,46172.736112198014,0,68.65609445631758,6,70,East,Region_C,14,1.0184523398152954,181,0.8161965822964946,0.7118146730565397
EMP0031,2023-04-26,4,2,2023,0,0,21929.15337322921,0,60.64649969086906,2,28,North,Region_B,8,0.7100167553167945,490,0.6134735212405891,0.947285532794994
EMP0114,2023-04-26,4,2,2023,0,0,61188.28184899516,0,71.58724865021482,6,78,East,Region_A,2,1.0454103144111437,441,0.976619484126412,0.8870077910918372
EMP0116,2023-04-26,4,2,2023,0,0,42853.314227374525,0,60.35223963149531,2,47,North,Region_B,14,0.8309044425922045,342,1.006103956359347,0.9524100395798538
EMP0015,2023-04-26,4,2,2023,0,0,61695.91220869321,0,57.26819476350737,7,85,West,Region_C,3,0.9777719401295594,150,1.4717120953891039,0.8942396769862586
EMP0139,2023-04-26,4,2,2023,0,0,32950.200254493095,0,61.34299186239544,2,67,East,Region_A,7,0.732410653942379,393,0.8114731711327574,0.8463469952822613
EMP0013,2023-04-26,4,2,2023,0,0,60556.64013373299,0,68.42168350815922,10,48,East,Region_C,1,1.084767979824809,280,1.1510770255019445,0.9404717728806465
EMP0088,2023-04-26,4,2,2023,0,0,39425.1468136815,0,82.58083214686707,6,23,North,Region_C,17,1.2706629637689102,147,0.5368218676359914,0.3936964831604432
EMP0106,2023-04-26,4,2,2023,0,0,74160.97146648155,0,83.02593106748981,10,56,East,Region_C,15,1.2755525381069028,412,1.0321134852653158,0.37502040793784325
EMP0073,2023-04-26,4,2,2023,0,0,39380.00335989771,0,77.74244575152525,5,27,North,Region_B,12,1.293494964248673,279,0.5841068061149974,0.7906783920213839
EMP0084,2023-04-26,4,2,2023,0,0,110287.96289278436,0,82.2962801562111,7,53,South,Region_D,5,1.379515846132933,241,0.953240846828831,0.3226211657767553
EMP0132,2023-04-26,4,2,2023,0,0,52360.780885428896,0,60.40482398864496,5,30,East,Region_D,13,0.7112929553144495,259,1.111454235434648,0.31267712867458836
EMP0134,2023-04-26,4,2,2023,0,0,26413.88683911078,0,75.84986396151308,3,44,South,Region_A,9,0.9393045370419087,78,0.6042469660518095,0.888307742386296
EMP0093,2023-04-26,4,2,2023,0,0,69946.52478198492,0,81.0423222860726,5,65,East,Region_B,12,1.2531085881704498,285,1.0609379715353864,0.9136575218608415
EMP0043,2023-04-26,4,2,2023,0,0,49589.66041628726,0,57.25849337727682,4,46,Central,Region_E,1,0.8535376041250221,177,0.8726868670940493,0.5762840267666305
EMP0025,2023-04-26,4,2,2023,0,0,18510.230451776264,0,60.974100957273926,3,79,South,Region_C,17,0.7184695439627199,489,0.5368869473545328,0.7266950337859277
EMP0098,2023-04-26,4,2,2023,0,0,75298.92956005762,0,64.1037669273683,5,98,North,Region_B,17,0.8065955106391667,118,1.480032575285477,0.6448326657950086
EMP0078,2023-04-26,4,2,2023,0,0,58565.24138869389,0,66.5983662369916,6,85,South,Region_D,8,0.6940209974216839,410,1.244211656943298,0.7767275989678363
EMP0055,2023-04-26,4,2,2023,0,0,25223.830864867792,0,61.979644665232605,4,55,Central,Region_E,3,0.7981847916009259,193,0.658646447642491,0.38411525346394954
EMP0072,2023-04-26,4,2,2023,0,0,61434.02507922567,0,81.74269041202602,7,97,South,Region_E,3,1.3101633462066398,284,1.2058314838786945,0.9780563607818944
EMP0016,2023-04-26,4,2,2023,0,0,83328.4839609514,0,74.74145364923088,3,21,Central,Region_B,14,0.9950364770915126,442,1.2106628896857874,0.37762357456828194
EMP0064,2023-04-26,4,2,2023,0,0,32723.632387629947,0,70.05386056461516,6,67,West,Region_B,18,1.1031542774239071,462,0.5391863266756463,0.5925622222009052
EMP0026,2023-04-26,4,2,2023,0,0,42274.19116582999,0,66.99359951519271,4,96,South,Region_D,5,0.8760569984213463,434,0.7395618906669724,0.40142641046385613
